Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_6_53,VPWR,li1,32.6600,29.9200,1.799953
FILLER_6_41,VPWR,li1,27.1400,29.9200,1.799967
FILLER_6_29,VPWR,li1,21.6200,29.9200,1.799977
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799976
FILLER_6_19,VPWR,li1,16.1000,29.9200,1.799976
FILLER_6_7,VPWR,li1,11.5000,29.9200,1.799976
FILLER_5_320,VPWR,li1,153.1800,24.4800,1.799899
FILLER_5_308,VPWR,li1,149.9600,24.4800,1.799899
FILLER_5_296,VPWR,li1,144.4400,24.4800,1.799900
FILLER_5_284,VPWR,li1,138.9200,24.4800,1.799902
FILLER_5_279,VPWR,li1,134.0900,24.4800,1.799903
FILLER_5_275,VPWR,li1,132.9400,24.4800,1.799903
FILLER_5_263,VPWR,li1,129.2600,24.4800,1.799904
FILLER_5_251,VPWR,li1,123.7400,24.4800,1.799907
FILLER_5_238,VPWR,li1,115.6900,24.4800,1.799910
FILLER_5_230,VPWR,li1,113.1600,24.4800,1.799912
FILLER_5_223,VPWR,li1,108.3300,24.4800,1.799914
FILLER_5_217,VPWR,li1,106.7200,24.4800,1.799914
FILLER_5_201,VPWR,li1,98.2100,24.4800,1.799920
FILLER_5_193,VPWR,li1,96.1400,24.4800,1.799921
FILLER_5_184,VPWR,li1,90.8500,24.4800,1.799925
FILLER_5_172,VPWR,li1,87.4000,24.4800,1.799927
FILLER_5_164,VPWR,li1,81.8800,24.4800,1.799932
FILLER_5_152,VPWR,li1,78.2000,24.4800,1.799934
FILLER_5_140,VPWR,li1,71.3000,24.4800,1.799939
FILLER_5_122,VPWR,li1,61.8700,24.4800,1.799948
FILLER_5_116,VPWR,li1,60.2600,24.4800,1.799948
FILLER_5_110,VPWR,li1,56.5800,24.4800,1.799952
FILLER_5_101,VPWR,li1,52.2100,24.4800,1.799956
FILLER_5_89,VPWR,li1,49.2200,24.4800,1.799959
FILLER_5_85,VPWR,li1,44.8500,24.4800,1.799963
FILLER_5_77,VPWR,li1,42.7800,24.4800,1.799965
FILLER_5_55,VPWR,li1,31.0500,24.4800,1.799979
FILLER_5_51,VPWR,li1,29.9000,24.4800,1.799979
FILLER_5_39,VPWR,li1,26.2200,24.4800,1.799983
FILLER_5_27,VPWR,li1,20.7000,24.4800,1.799989
FILLER_5_15,VPWR,li1,15.1800,24.4800,1.799989
FILLER_5_3,VPWR,li1,9.6600,24.4800,1.799989
FILLER_4_309,VPWR,li1,148.5800,24.4800,1.799899
FILLER_4_306,VPWR,li1,146.7400,24.4800,1.799900
FILLER_4_298,VPWR,li1,144.4400,24.4800,1.799900
FILLER_4_286,VPWR,li1,139.8400,24.4800,1.799902
FILLER_4_274,VPWR,li1,134.3200,24.4800,1.799903
FILLER_4_257,VPWR,li1,123.9700,24.4800,1.799907
FILLER_4_253,VPWR,li1,122.8200,24.4800,1.799907
FILLER_4_244,VPWR,li1,119.6000,24.4800,1.799909
FILLER_4_232,VPWR,li1,115.0000,24.4800,1.799910
FILLER_4_209,VPWR,li1,104.4200,24.4800,1.799916
FILLER_4_197,VPWR,li1,98.9000,24.4800,1.799920
FILLER_4_164,VPWR,li1,81.8800,24.4800,1.799932
FILLER_4_138,VPWR,li1,69.4600,24.4800,1.799941
FILLER_4_126,VPWR,li1,66.2400,24.4800,1.799944
FILLER_4_114,VPWR,li1,60.7200,24.4800,1.799948
FILLER_4_104,VPWR,li1,54.0500,24.4800,1.799954
FILLER_4_92,VPWR,li1,50.6000,24.4800,1.799959
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799965
FILLER_4_77,VPWR,li1,42.3200,24.4800,1.799965
FILLER_4_65,VPWR,li1,36.1100,24.4800,1.799973
FILLER_4_53,VPWR,li1,32.6600,24.4800,1.799976
FILLER_4_41,VPWR,li1,27.1400,24.4800,1.799983
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.799989
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799989
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799989
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799989
FILLER_3_321,VPWR,li1,153.4100,19.0400,1.799919
FILLER_3_315,VPWR,li1,151.8000,19.0400,1.799919
FILLER_3_303,VPWR,li1,147.6600,19.0400,1.799919
FILLER_3_291,VPWR,li1,142.1400,19.0400,1.799919
FILLER_3_273,VPWR,li1,131.3300,19.0400,1.799920
FILLER_3_251,VPWR,li1,121.4400,19.0400,1.799921
FILLER_3_235,VPWR,li1,114.0800,19.0400,1.799923
FILLER_3_223,VPWR,li1,108.3300,19.0400,1.799924
FILLER_3_211,VPWR,li1,105.3400,19.0400,1.799926
FILLER_3_202,VPWR,li1,98.9000,19.0400,1.799928
FILLER_3_177,VPWR,li1,87.4000,19.0400,1.799934
FILLER_3_169,VPWR,li1,85.1000,19.0400,1.799935
FILLER_3_167,VPWR,li1,82.5700,19.0400,1.799937
FILLER_3_161,VPWR,li1,80.9600,19.0400,1.799938
FILLER_3_146,VPWR,li1,74.5200,19.0400,1.799942
FILLER_3_141,VPWR,li1,70.6100,19.0400,1.799945
FILLER_3_133,VPWR,li1,68.5400,19.0400,1.799946
FILLER_3_105,VPWR,li1,54.0500,19.0400,1.799959
FILLER_3_99,VPWR,li1,52.4400,19.0400,1.799959
FILLER_3_77,VPWR,li1,42.7800,19.0400,1.799968
FILLER_3_65,VPWR,li1,35.8800,19.0400,1.799974
FILLER_3_57,VPWR,li1,33.5800,19.0400,1.799978
FILLER_3_55,VPWR,li1,31.0500,19.0400,1.799980
FILLER_3_51,VPWR,li1,29.9000,19.0400,1.799980
FILLER_3_39,VPWR,li1,26.2200,19.0400,1.799984
FILLER_3_27,VPWR,li1,20.7000,19.0400,1.799990
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799990
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799990
FILLER_2_321,VPWR,li1,153.4100,19.0400,1.799919
FILLER_2_309,VPWR,li1,150.4200,19.0400,1.799919
FILLER_2_305,VPWR,li1,146.5100,19.0400,1.799919
FILLER_2_293,VPWR,li1,143.0600,19.0400,1.799919
FILLER_2_281,VPWR,li1,137.5400,19.0400,1.799919
FILLER_2_277,VPWR,li1,133.1700,19.0400,1.799920
FILLER_2_273,VPWR,li1,132.0200,19.0400,1.799920
FILLER_2_261,VPWR,li1,128.3400,19.0400,1.799920
FILLER_2_253,VPWR,li1,122.1300,19.0400,1.799921
FILLER_2_251,VPWR,li1,121.2100,19.0400,1.799921
FILLER_2_197,VPWR,li1,97.5200,19.0400,1.799929
FILLER_2_192,VPWR,li1,94.7600,19.0400,1.799931
FILLER_2_186,VPWR,li1,91.7700,19.0400,1.799932
FILLER_2_176,VPWR,li1,87.8600,19.0400,1.799934
FILLER_2_160,VPWR,li1,79.8100,19.0400,1.799938
FILLER_2_141,VPWR,li1,71.7600,19.0400,1.799945
FILLER_2_137,VPWR,li1,69.2300,19.0400,1.799946
FILLER_2_104,VPWR,li1,53.5900,19.0400,1.799959
FILLER_2_96,VPWR,li1,51.5200,19.0400,1.799961
FILLER_2_83,VPWR,li1,43.9300,19.0400,1.799968
FILLER_2_77,VPWR,li1,42.3200,19.0400,1.799968
FILLER_2_65,VPWR,li1,38.1800,19.0400,1.799972
FILLER_2_53,VPWR,li1,32.6600,19.0400,1.799978
FILLER_2_41,VPWR,li1,27.1400,19.0400,1.799984
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.799990
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799990
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799990
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799990
FILLER_1_321,VPWR,li1,153.4100,13.6000,1.799792
FILLER_1_317,VPWR,li1,152.2600,13.6000,1.799792
FILLER_1_305,VPWR,li1,148.5800,13.6000,1.799792
FILLER_1_293,VPWR,li1,143.0600,13.6000,1.799793
FILLER_1_281,VPWR,li1,137.5400,13.6000,1.799794
FILLER_1_279,VPWR,li1,134.0900,13.6000,1.799795
FILLER_1_267,VPWR,li1,131.1000,13.6000,1.799796
FILLER_1_255,VPWR,li1,125.5800,13.6000,1.799799
FILLER_1_235,VPWR,li1,113.8500,13.6000,1.799805
FILLER_1_223,VPWR,li1,108.3300,13.6000,1.799809
FILLER_1_210,VPWR,li1,102.3500,13.6000,1.799815
FILLER_1_202,VPWR,li1,98.6700,13.6000,1.799820
FILLER_1_196,VPWR,li1,97.0600,13.6000,1.799820
FILLER_1_176,VPWR,li1,86.7100,13.6000,1.799832
FILLER_1_163,VPWR,li1,80.9600,13.6000,1.799842
FILLER_1_150,VPWR,li1,74.7500,13.6000,1.799853
FILLER_1_144,VPWR,li1,73.1400,13.6000,1.799853
FILLER_1_123,VPWR,li1,62.5600,13.6000,1.799874
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.799887
FILLER_1_99,VPWR,li1,51.2900,13.6000,1.799896
FILLER_1_81,VPWR,li1,44.6200,13.6000,1.799912
FILLER_1_69,VPWR,li1,40.0200,13.6000,1.799924
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.799940
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.799945
FILLER_1_51,VPWR,li1,29.9000,13.6000,1.799952
FILLER_1_39,VPWR,li1,26.2200,13.6000,1.799959
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.799969
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799968
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799967
FILLER_0_317,VPWR,li1,151.5700,13.6000,1.799792
FILLER_0_313,VPWR,li1,150.4200,13.6000,1.799792
FILLER_0_302,VPWR,li1,145.8200,13.6000,1.799793
FILLER_0_292,VPWR,li1,141.2200,13.6000,1.799793
FILLER_0_285,VPWR,li1,137.3100,13.6000,1.799795
FILLER_0_278,VPWR,li1,133.8600,13.6000,1.799795
FILLER_0_267,VPWR,li1,128.5700,13.6000,1.799798
FILLER_0_261,VPWR,li1,126.9600,13.6000,1.799798
FILLER_0_257,VPWR,li1,123.9700,13.6000,1.799799
FILLER_0_253,VPWR,li1,122.8200,13.6000,1.799800
FILLER_0_242,VPWR,li1,118.2200,13.6000,1.799802
FILLER_0_225,VPWR,li1,109.7100,13.6000,1.799809
FILLER_0_222,VPWR,li1,108.1000,13.6000,1.799809
FILLER_0_217,VPWR,li1,105.5700,13.6000,1.799813
FILLER_0_211,VPWR,li1,103.9600,13.6000,1.799813
FILLER_0_202,VPWR,li1,99.8200,13.6000,1.799817
FILLER_0_197,VPWR,li1,96.3700,13.6000,1.799822
FILLER_0_192,VPWR,li1,94.7600,13.6000,1.799822
FILLER_0_182,VPWR,li1,90.6200,13.6000,1.799827
FILLER_0_167,VPWR,li1,82.5700,13.6000,1.799839
FILLER_0_161,VPWR,li1,80.9600,13.6000,1.799842
FILLER_0_152,VPWR,li1,76.8200,13.6000,1.799848
FILLER_0_144,VPWR,li1,72.6800,13.6000,1.799856
FILLER_0_138,VPWR,li1,69.4600,13.6000,1.799860
FILLER_0_117,VPWR,li1,59.5700,13.6000,1.799879
FILLER_0_113,VPWR,li1,58.4200,13.6000,1.799883
FILLER_0_111,VPWR,li1,56.8100,13.6000,1.799887
FILLER_0_97,VPWR,li1,50.3700,13.6000,1.799901
FILLER_0_91,VPWR,li1,48.7600,13.6000,1.799901
FILLER_0_85,VPWR,li1,45.3100,13.6000,1.799912
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.799917
FILLER_0_67,VPWR,li1,36.5700,13.6000,1.799935
FILLER_0_61,VPWR,li1,34.9600,13.6000,1.799935
FILLER_0_57,VPWR,li1,31.9700,13.6000,1.799945
FILLER_0_55,VPWR,li1,31.0500,13.6000,1.799945
FILLER_0_51,VPWR,li1,29.9000,13.6000,1.799952
FILLER_0_47,VPWR,li1,27.3700,13.6000,1.799959
FILLER_0_41,VPWR,li1,25.7600,13.6000,1.799959
FILLER_0_32,VPWR,li1,21.6200,13.6000,1.799970
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799969
FILLER_0_23,VPWR,li1,17.0200,13.6000,1.799969
ANTENNA_2,VPWR,li1,147.2000,35.3600,1.799751
ANTENNA_1,VPWR,li1,69.4600,84.3200,1.799772
clone84,VPWR,li1,119.3700,144.1600,1.799713
rebuffer83,VPWR,li1,142.8300,40.8000,1.799790
rebuffer82,VPWR,li1,151.3400,40.8000,1.799788
rebuffer81,VPWR,li1,149.2700,46.2400,1.799652
rebuffer78,VPWR,li1,56.3500,24.4800,1.799952
rebuffer76,VPWR,li1,84.4100,24.4800,1.799930
rebuffer54,VPWR,li1,149.9600,95.2000,1.799745
rebuffer31,VPWR,li1,133.1700,46.2400,1.799668
rebuffer30,VPWR,li1,83.0300,68.0000,1.799746
rebuffer29,VPWR,li1,119.3700,19.0400,1.799922
rebuffer28,VPWR,li1,97.7500,51.6800,1.799784
rebuffer27,VPWR,li1,103.5000,57.1200,1.799769
rebuffer26,VPWR,li1,105.1100,57.1200,1.799766
rebuffer25,VPWR,li1,107.4100,57.1200,1.799763
rebuffer24,VPWR,li1,101.8900,57.1200,1.799769
rebuffer23,VPWR,li1,99.5900,57.1200,1.799773
rebuffer22,VPWR,li1,92.6900,46.2400,1.799740
rebuffer21,VPWR,li1,115.2300,19.0400,1.799922
clone20,VPWR,li1,41.6300,68.0000,1.799883
rebuffer8,VPWR,li1,100.2800,51.6800,1.799778
rebuffer7,VPWR,li1,79.3500,24.4800,1.799934
rebuffer6,VPWR,li1,90.3900,24.4800,1.799925
clone4,VPWR,li1,86.2500,78.8800,1.799821
clone2,VPWR,li1,78.8900,68.0000,1.799756
rebuffer1,VPWR,li1,84.8700,73.4400,1.799725
clone3,VPWR,li1,77.5100,95.2000,1.799821
clone5,VPWR,li1,70.8400,84.3200,1.799772
fanout252,VPWR,li1,99.8200,155.0400,1.799599
fanout251,VPWR,li1,97.5200,155.0400,1.799603
fanout250,VPWR,li1,36.8000,144.1600,1.799905
fanout249,VPWR,li1,106.2600,155.0400,1.799588
fanout248,VPWR,li1,109.9400,155.0400,1.799584
fanout247,VPWR,li1,116.8400,155.0400,1.799574
fanout246,VPWR,li1,119.1400,155.0400,1.799571
fanout245,VPWR,li1,122.8200,155.0400,1.799569
fanout244,VPWR,li1,124.6600,155.0400,1.799567
fanout243,VPWR,li1,129.7200,149.6000,1.799791
fanout242,VPWR,li1,55.2000,155.0400,1.799725
fanout241,VPWR,li1,132.0200,155.0400,1.799563
fanout240,VPWR,li1,131.5600,149.6000,1.799789
fanout239,VPWR,li1,131.5600,144.1600,1.799703
fanout238,VPWR,li1,33.5800,149.6000,1.799938
fanout237,VPWR,li1,133.4000,144.1600,1.799702
fanout236,VPWR,li1,137.0800,144.1600,1.799701
fanout235,VPWR,li1,120.7500,111.5200,1.799775
fanout234,VPWR,li1,120.0600,106.0800,1.799605
fanout233,VPWR,li1,34.5000,133.2800,1.799857
fanout232,VPWR,li1,34.5000,144.1600,1.799912
fanout231,VPWR,li1,40.0200,149.6000,1.799922
fanout230,VPWR,li1,39.5600,155.0400,1.799789
fanout229,VPWR,li1,68.5400,155.0400,1.799678
fanout228,VPWR,li1,45.5400,155.0400,1.799768
fanout227,VPWR,li1,52.9000,155.0400,1.799733
fanout226,VPWR,li1,52.6700,149.6000,1.799895
fanout225,VPWR,li1,50.6000,155.0400,1.799742
fanout224,VPWR,li1,111.7800,89.7600,1.799638
fanout223,VPWR,li1,115.9200,133.2800,1.799483
fanout222,VPWR,li1,123.2800,133.2800,1.799460
fanout221,VPWR,li1,108.1000,144.1600,1.799727
fanout220,VPWR,li1,80.0400,133.2800,1.799630
fanout219,VPWR,li1,36.3400,116.9600,1.799915
fanout218,VPWR,li1,36.3400,138.7200,1.799777
fanout217,VPWR,li1,33.5800,116.9600,1.799928
fanout216,VPWR,li1,31.7400,78.8800,1.799943
fanout215,VPWR,li1,71.3000,155.0400,1.799669
fanout214,VPWR,li1,92.0000,89.7600,1.799689
fanout213,VPWR,li1,112.2400,116.9600,1.799775
fanout212,VPWR,li1,113.1600,111.5200,1.799784
fanout211,VPWR,li1,40.0200,73.4400,1.799874
fanout210,VPWR,li1,41.4000,116.9600,1.799901
fanout209,VPWR,li1,34.5000,138.7200,1.799793
fanout208,VPWR,li1,39.1000,116.9600,1.799907
fanout207,VPWR,li1,71.3000,155.0400,1.799669
fanout206,VPWR,li1,26.2200,84.3200,1.799929
fanout205,VPWR,li1,77.2800,127.8400,1.799606
fanout204,VPWR,li1,109.9400,116.9600,1.799779
fanout203,VPWR,li1,100.2800,138.7200,1.799284
fanout202,VPWR,li1,91.0800,84.3200,1.799712
fanout201,VPWR,li1,56.1200,122.4000,1.799879
fanout200,VPWR,li1,42.7800,122.4000,1.799908
fanout199,VPWR,li1,30.3600,78.8800,1.799943
fanout198,VPWR,li1,27.6000,84.3200,1.799929
fanout197,VPWR,li1,64.8600,73.4400,1.799786
fanout196,VPWR,li1,46.0000,133.2800,1.799792
fanout195,VPWR,li1,38.4100,133.2800,1.799839
fanout194,VPWR,li1,89.2400,95.2000,1.799803
fanout193,VPWR,li1,61.1800,73.4400,1.799799
fanout192,VPWR,li1,55.2000,89.7600,1.799802
fanout191,VPWR,li1,55.6600,95.2000,1.799865
fanout190,VPWR,li1,78.2000,78.8800,1.799834
fanout189,VPWR,li1,76.3600,155.0400,1.799654
fanout188,VPWR,li1,27.6000,68.0000,1.799931
fanout187,VPWR,li1,43.7000,62.5600,1.799839
fanout186,VPWR,li1,24.8400,68.0000,1.799943
fanout185,VPWR,li1,27.6000,73.4400,1.799925
fanout184,VPWR,li1,78.8900,84.3200,1.799743
fanout183,VPWR,li1,81.8800,155.0400,1.799643
fanout182,VPWR,li1,94.3000,106.0800,1.799683
fanout181,VPWR,li1,96.6000,73.4400,1.799694
fanout180,VPWR,li1,42.0900,144.1600,1.799882
fanout179,VPWR,li1,114.5400,133.2800,1.799494
fanout178,VPWR,li1,85.7900,149.6000,1.799832
fanout176,VPWR,li1,97.9800,149.6000,1.799818
fanout175,VPWR,li1,80.5000,144.1600,1.799778
fanout174,VPWR,li1,55.2000,138.7200,1.799621
fanout173,VPWR,li1,84.6400,116.9600,1.799812
fanout172,VPWR,li1,50.6000,111.5200,1.799892
fanout171,VPWR,li1,42.7800,133.2800,1.799809
fanout170,VPWR,li1,85.1000,68.0000,1.799741
fanout169,VPWR,li1,117.3000,46.2400,1.799689
fanout167,VPWR,li1,111.3200,84.3200,1.799664
fanout166,VPWR,li1,65.5500,68.0000,1.799796
fanout165,VPWR,li1,97.0600,68.0000,1.799716
fanout164,VPWR,li1,114.0800,62.5600,1.799614
fanout163,VPWR,li1,121.4400,46.2400,1.799683
fanout162,VPWR,li1,97.0600,57.1200,1.799777
fanout161,VPWR,li1,50.1400,57.1200,1.799863
fanout160,VPWR,li1,71.3000,40.8000,1.799867
fanout159,VPWR,li1,53.3600,62.5600,1.799791
fanout158,VPWR,li1,65.7800,62.5600,1.799744
fanout157,VPWR,li1,135.7000,73.4400,1.799630
fanout156,VPWR,li1,103.0400,62.5600,1.799632
fanout155,VPWR,li1,136.1600,51.6800,1.799722
fanout154,VPWR,li1,90.6200,51.6800,1.799796
fanout153,VPWR,li1,27.6000,51.6800,1.799948
fanout152,VPWR,li1,58.4200,19.0400,1.799953
fanout151,VPWR,li1,23.9200,57.1200,1.799949
fanout150,VPWR,li1,91.5400,62.5600,1.799662
fanout149,VPWR,li1,114.5400,57.1200,1.799755
fanout148,VPWR,li1,34.0400,78.8800,1.799936
fanout147,VPWR,li1,37.7200,57.1200,1.799899
fanout146,VPWR,li1,34.5000,84.3200,1.799900
fanout145,VPWR,li1,90.1600,78.8800,1.799814
fanout144,VPWR,li1,110.4000,46.2400,1.799704
fanout143,VPWR,li1,39.5600,51.6800,1.799915
fanout142,VPWR,li1,42.7800,57.1200,1.799887
fanout141,VPWR,li1,42.3200,84.3200,1.799865
fanout140,VPWR,li1,95.6800,57.1200,1.799777
fanout139,VPWR,li1,40.4800,51.6800,1.799908
fanout138,VPWR,li1,100.2800,68.0000,1.799708
fanout137,VPWR,li1,95.6800,62.5600,1.799653
fanout136,VPWR,li1,39.5600,57.1200,1.799893
fanout135,VPWR,li1,42.7800,51.6800,1.799902
fanout134,VPWR,li1,46.4600,73.4400,1.799849
fanout133,VPWR,li1,35.4200,95.2000,1.799925
fanout132,VPWR,li1,91.5400,73.4400,1.799710
fanout131,VPWR,li1,37.2600,89.7600,1.799877
fanout130,VPWR,li1,103.9600,62.5600,1.799632
fanout129,VPWR,li1,95.6800,29.9200,1.799838
fanout128,VPWR,li1,33.1200,84.3200,1.799900
fanout127,VPWR,li1,38.6400,51.6800,1.799915
fanout126,VPWR,li1,117.7600,84.3200,1.799654
fanout125,VPWR,li1,107.6400,78.8800,1.799792
fanout124,VPWR,li1,76.3600,68.0000,1.799765
fanout123,VPWR,li1,98.9000,62.5600,1.799642
fanout122,VPWR,li1,33.1200,57.1200,1.799915
fanout121,VPWR,li1,47.3800,57.1200,1.799870
fanout120,VPWR,li1,107.1800,84.3200,1.799673
fanout119,VPWR,li1,103.0400,73.4400,1.799679
fanout118,VPWR,li1,41.4000,57.1200,1.799887
fanout117,VPWR,li1,53.8200,89.7600,1.799811
fanout116,VPWR,li1,81.8800,57.1200,1.799800
fanout115,VPWR,li1,53.1300,57.1200,1.799857
fanout114,VPWR,li1,67.6200,89.7600,1.799760
fanout113,VPWR,li1,69.4600,89.7600,1.799754
fanout112,VPWR,li1,61.4100,73.4400,1.799799
fanout111,VPWR,li1,54.7400,111.5200,1.799883
fanout110,VPWR,li1,119.6000,46.2400,1.799685
fanout109,VPWR,li1,55.6600,35.3600,1.799880
fanout108,VPWR,li1,58.8800,46.2400,1.799833
fanout107,VPWR,li1,94.3000,100.6400,1.799749
output106,VPWR,li1,8.9700,95.2000,1.799966
output105,VPWR,li1,8.9700,144.1600,1.799960
output104,VPWR,li1,151.5700,57.1200,1.799732
output103,VPWR,li1,152.2600,51.6800,1.799710
output102,VPWR,li1,147.6600,51.6800,1.799712
output101,VPWR,li1,149.5000,46.2400,1.799652
output100,VPWR,li1,152.7200,46.2400,1.799652
output99,VPWR,li1,149.9600,35.3600,1.799749
output98,VPWR,li1,152.2600,35.3600,1.799748
output97,VPWR,li1,151.5700,149.6000,1.799784
output96,VPWR,li1,151.5700,144.1600,1.799697
output95,VPWR,li1,151.5700,29.9200,1.799780
output94,VPWR,li1,151.5700,144.1600,1.799697
output93,VPWR,li1,151.5700,138.7200,1.799029
output92,VPWR,li1,151.5700,133.2800,1.799405
output91,VPWR,li1,150.8800,127.8400,1.799310
output90,VPWR,li1,151.5700,127.8400,1.799310
output89,VPWR,li1,150.8800,122.4000,1.799754
output88,VPWR,li1,145.1300,116.9600,1.799747
output87,VPWR,li1,145.5900,111.5200,1.799754
output86,VPWR,li1,151.5700,111.5200,1.799753
output85,VPWR,li1,145.1300,106.0800,1.799550
output84,VPWR,li1,152.7200,29.9200,1.799780
output83,VPWR,li1,147.4300,100.6400,1.799642
output82,VPWR,li1,151.5700,89.7600,1.799572
output81,VPWR,li1,145.1300,95.2000,1.799746
output80,VPWR,li1,151.5700,89.7600,1.799572
output79,VPWR,li1,151.5700,84.3200,1.799601
output78,VPWR,li1,148.3500,78.8800,1.799768
output77,VPWR,li1,151.5700,78.8800,1.799768
output76,VPWR,li1,152.2600,68.0000,1.799637
output75,VPWR,li1,150.6500,68.0000,1.799637
output74,VPWR,li1,148.5800,62.5600,1.799568
output73,VPWR,li1,151.5700,24.4800,1.799899
output72,VPWR,li1,8.9700,155.0400,1.799772
output71,VPWR,li1,7.8200,111.5200,1.799967
output70,VPWR,li1,8.9700,127.8400,1.799937
input69,VPWR,li1,8.2800,78.8800,1.799967
input68,VPWR,li1,9.6600,62.5600,1.799945
input67,VPWR,li1,8.9700,46.2400,1.799960
input66,VPWR,li1,7.8200,29.9200,1.799975
input65,VPWR,li1,9.2000,13.6000,1.799967
input64,VPWR,li1,52.9000,13.6000,1.799896
input63,VPWR,li1,46.6900,13.6000,1.799906
input62,VPWR,li1,42.0900,13.6000,1.799917
input61,VPWR,li1,39.1000,13.6000,1.799924
input60,VPWR,li1,32.8900,13.6000,1.799940
input59,VPWR,li1,28.2900,13.6000,1.799952
input58,VPWR,li1,23.6900,13.6000,1.799964
input57,VPWR,li1,152.7200,13.6000,1.799792
input56,VPWR,li1,148.5800,13.6000,1.799792
input55,VPWR,li1,19.5500,13.6000,1.799969
input54,VPWR,li1,143.5200,13.6000,1.799793
input53,VPWR,li1,138.9200,13.6000,1.799794
input52,VPWR,li1,135.7000,13.6000,1.799795
input51,VPWR,li1,131.1000,13.6000,1.799796
input50,VPWR,li1,124.8900,13.6000,1.799799
input49,VPWR,li1,120.5200,13.6000,1.799801
input48,VPWR,li1,115.9200,13.6000,1.799804
input47,VPWR,li1,112.7000,13.6000,1.799805
input46,VPWR,li1,106.7200,13.6000,1.799811
input45,VPWR,li1,101.8900,13.6000,1.799815
input44,VPWR,li1,15.1800,13.6000,1.799968
input43,VPWR,li1,97.5200,13.6000,1.799820
input42,VPWR,li1,92.9200,13.6000,1.799824
input41,VPWR,li1,88.5500,13.6000,1.799830
input40,VPWR,li1,85.5600,13.6000,1.799835
input39,VPWR,li1,78.8900,13.6000,1.799845
input38,VPWR,li1,74.5200,13.6000,1.799853
input37,VPWR,li1,71.0700,13.6000,1.799856
input36,VPWR,li1,66.7000,13.6000,1.799865
input35,VPWR,li1,62.1000,13.6000,1.799874
input34,VPWR,li1,55.8900,13.6000,1.799887
input33,VPWR,li1,12.8800,13.6000,1.799967
input32,VPWR,li1,48.5300,155.0400,1.799751
input31,VPWR,li1,46.6900,155.0400,1.799758
input30,VPWR,li1,42.0900,155.0400,1.799777
input29,VPWR,li1,37.4900,155.0400,1.799798
input28,VPWR,li1,32.8900,155.0400,1.799819
input27,VPWR,li1,28.2900,155.0400,1.799841
input26,VPWR,li1,23.6900,155.0400,1.799862
input25,VPWR,li1,152.4900,155.0400,1.799560
input24,VPWR,li1,148.3500,155.0400,1.799560
input23,VPWR,li1,19.5500,155.0400,1.799848
input22,VPWR,li1,143.2900,155.0400,1.799560
input21,VPWR,li1,138.6900,155.0400,1.799561
input20,VPWR,li1,135.4700,155.0400,1.799562
input19,VPWR,li1,129.4900,155.0400,1.799565
input18,VPWR,li1,126.2700,155.0400,1.799567
input17,VPWR,li1,120.7500,155.0400,1.799571
input16,VPWR,li1,114.7700,155.0400,1.799577
input15,VPWR,li1,112.9300,155.0400,1.799580
input14,VPWR,li1,111.5500,155.0400,1.799580
input13,VPWR,li1,107.8700,155.0400,1.799588
input12,VPWR,li1,14.4900,155.0400,1.799816
input11,VPWR,li1,94.9900,155.0400,1.799609
input10,VPWR,li1,92.6900,155.0400,1.799613
input9,VPWR,li1,88.3200,155.0400,1.799623
input8,VPWR,li1,80.0400,155.0400,1.799648
input7,VPWR,li1,78.4300,155.0400,1.799648
input6,VPWR,li1,74.2900,155.0400,1.799660
input5,VPWR,li1,72.9100,155.0400,1.799669
input4,VPWR,li1,72.9100,155.0400,1.799669
input3,VPWR,li1,59.5700,155.0400,1.799709
input2,VPWR,li1,55.8900,149.6000,1.799886
input1,VPWR,li1,11.9600,155.0400,1.799796
TAP_TAPCELL_ROW_53_415,VPWR,li1,147.4300,155.3460,1.799560
TAP_TAPCELL_ROW_53_414,VPWR,li1,134.5500,155.3460,1.799562
TAP_TAPCELL_ROW_53_413,VPWR,li1,121.6700,155.3460,1.799569
TAP_TAPCELL_ROW_53_412,VPWR,li1,108.7900,155.3460,1.799584
TAP_TAPCELL_ROW_53_411,VPWR,li1,95.9100,155.3460,1.799609
